,cpu_load
389,0.5889444444444445
390,0.5159722222222222
391,0.5756666666666667
392,0.5569999999999999
393,0.4690833333333333
394,0.53525
395,0.5614444444444444
396,0.6882777777777778
397,0.66175
398,0.6996666666666667
399,0.6935
400,0.3853888888888889
401,0.6651111111111111
402,0.6871388888888889
403,0.6976944444444444
404,0.68675
405,0.6273333333333333
406,0.6547777777777778
407,0.4150833333333333
408,0.6315555555555555
409,0.5699166666666666
410,0.6711944444444444
411,0.5463888888888889
412,0.5758888888888889
413,0.52625
414,0.4265555555555556
415,0.6215555555555555
416,0.6079166666666667
417,0.6341388888888888
418,0.49833333333333335
419,0.5745555555555556
420,0.5258611111111111
421,0.36244444444444446
422,0.6999444444444444
423,0.5422499999999999
424,0.6210833333333333
425,0.4376388888888889
426,0.5573611111111111
427,0.5102777777777778
428,0.42127777777777775
429,0.6465000000000001
430,0.597388888888889
431,0.5427222222222222
432,0.5054444444444444
433,0.4892222222222222
434,0.5780833333333333
435,0.4283611111111111
436,0.575111111111111
437,0.6026944444444444
438,0.5568055555555557
439,0.5150555555555556
440,0.5839166666666666
441,0.5572777777777778
442,0.45475
443,0.5583333333333333
444,0.5995833333333334
445,0.5273611111111111
446,0.4440833333333333
447,0.63375
448,0.5296944444444445
449,0.4767222222222222
450,0.5341666666666667
451,0.629
452,0.5453333333333334
453,0.42541666666666667
454,0.5308611111111111
455,0.5045833333333334
456,0.6223888888888889
457,0.5346388888888889
458,0.6
459,0.5041944444444444
460,0.4098055555555555
461,0.48333333333333334
462,0.46838888888888885
463,0.5726388888888889
464,0.4841111111111111
465,0.6179722222222223
466,0.4383611111111111
467,0.4540555555555555
468,0.48183333333333334
469,0.4468055555555555
470,0.5461111111111111
471,0.4661111111111111
472,0.5324444444444445
473,0.3663611111111111
474,0.4026666666666666
475,0.5117777777777778
476,0.4928611111111111
477,0.5569444444444445
478,0.4273055555555555
479,0.4392777777777777
480,0.4008333333333333
481,0.3850277777777778
482,0.44652777777777775
483,0.5504444444444445
484,0.5321388888888889
485,0.40913888888888883
486,0.4062777777777777
487,0.37922222222222224
488,0.3358611111111111
489,0.41822222222222216
490,0.5095555555555555
491,0.4393055555555555
492,0.4335833333333333
493,0.41538888888888886
494,0.3697222222222222
495,0.3611388888888889
496,0.42055555555555557
497,0.5010277777777778
498,0.4576944444444444
499,0.4321388888888889
500,0.4160833333333333
501,0.40049999999999997
502,0.3731388888888889
503,0.47975
504,0.48797222222222225
505,0.3809444444444444
506,0.43416666666666665
507,0.4020555555555555
508,0.48541666666666666
509,0.3758611111111111
510,0.3885277777777778
511,0.45325
512,0.37636111111111115
513,0.4002222222222222
514,0.3532222222222222
515,0.48247222222222225
516,0.36533333333333334
517,0.3492777777777778
518,0.4146944444444445
519,0.3687222222222223
520,0.3790833333333333
521,0.32894444444444443
522,0.4973333333333333
523,0.38102777777777774
524,0.39469444444444446
525,0.4043333333333333
526,0.5674166666666667
527,0.4056388888888888
528,0.3654722222222222
529,0.4731666666666666
530,0.45025
531,0.4585833333333333
532,0.41961111111111105
533,0.5961944444444445
534,0.43133333333333335
535,0.42763888888888885
536,0.40730555555555553
537,0.48575
538,0.5188611111111111
539,0.3748055555555555
540,0.48530555555555555
541,0.45599999999999996
542,0.4320833333333334
543,0.4641111111111111
544,0.4719722222222222
545,0.46880555555555553
546,0.4378888888888889
547,0.4605
548,0.40352777777777776
549,0.5568333333333333
550,0.5685
551,0.5598333333333334
552,0.5447222222222222
553,0.5444722222222222
554,0.4505555555555556
555,0.49963888888888885
556,0.48836111111111113
557,0.5889444444444445
558,0.5159722222222222
559,0.5756666666666667
560,0.5569999999999999
561,0.4690833333333333
562,0.53525
563,0.5614444444444444
564,0.6882777777777778
565,0.66175
566,0.6996666666666667
567,0.6935
568,0.3853888888888889
569,0.6651111111111111
570,0.6871388888888889
571,0.6976944444444444
572,0.68675
573,0.6273333333333333
574,0.6547777777777778
575,0.4150833333333333
576,0.6315555555555555
577,0.5699166666666666
578,0.6711944444444444
579,0.5463888888888889
580,0.5758888888888889
581,0.52625
582,0.4265555555555556
583,0.6215555555555555
584,0.6079166666666667
585,0.6341388888888888
586,0.49833333333333335
587,0.5745555555555556
588,0.5258611111111111
589,0.36244444444444446
590,0.6999444444444444
591,0.5422499999999999
592,0.6210833333333333
593,0.4376388888888889
594,0.5573611111111111
595,0.5102777777777778
596,0.42127777777777775
597,0.6465000000000001
598,0.597388888888889
599,0.5427222222222222
600,0.5054444444444444
601,0.4892222222222222
602,0.5780833333333333
603,0.4283611111111111
604,0.575111111111111
605,0.6026944444444444
606,0.5568055555555557
607,0.5150555555555556
608,0.5839166666666666
609,0.5572777777777778
610,0.45475
611,0.5583333333333333
612,0.5995833333333334
613,0.5273611111111111
614,0.4440833333333333
615,0.63375
616,0.5296944444444445
617,0.4767222222222222
618,0.5341666666666667
619,0.629
620,0.5453333333333334
621,0.42541666666666667
622,0.5308611111111111
623,0.5045833333333334
624,0.6223888888888889
625,0.5346388888888889
626,0.6
627,0.5041944444444444
628,0.4098055555555555
629,0.48333333333333334
630,0.46838888888888885
631,0.5726388888888889
632,0.4841111111111111
633,0.6179722222222223
634,0.4383611111111111
635,0.4540555555555555
636,0.48183333333333334
637,0.4468055555555555
638,0.5461111111111111
639,0.4661111111111111
640,0.5324444444444445
641,0.3663611111111111
642,0.4026666666666666
643,0.5117777777777778
644,0.4928611111111111
645,0.5569444444444445
646,0.4273055555555555
647,0.4392777777777777
648,0.4008333333333333
649,0.3850277777777778
650,0.44652777777777775
651,0.5504444444444445
652,0.5321388888888889
653,0.40913888888888883
654,0.4062777777777777
655,0.37922222222222224
656,0.3358611111111111
657,0.41822222222222216
658,0.5095555555555555
659,0.4393055555555555
660,0.4335833333333333
661,0.41538888888888886
662,0.3697222222222222
663,0.3611388888888889
664,0.42055555555555557
665,0.5010277777777778
666,0.4576944444444444
667,0.4321388888888889
668,0.4160833333333333
669,0.40049999999999997
670,0.3731388888888889
671,0.47975
672,0.48797222222222225
673,0.3809444444444444
674,0.43416666666666665
675,0.4020555555555555
676,0.48541666666666666
677,0.3758611111111111
678,0.3885277777777778
679,0.45325
680,0.37636111111111115
681,0.4002222222222222
682,0.3532222222222222
683,0.48247222222222225
684,0.36533333333333334
685,0.3492777777777778
686,0.4146944444444445
687,0.3687222222222223
688,0.3790833333333333
689,0.32894444444444443
690,0.4973333333333333
691,0.38102777777777774
692,0.39469444444444446
693,0.4043333333333333
694,0.5674166666666667
695,0.4056388888888888
696,0.3654722222222222
697,0.4731666666666666
698,0.45025
699,0.4585833333333333
700,0.41961111111111105
701,0.5961944444444445
702,0.43133333333333335
703,0.42763888888888885
704,0.40730555555555553
705,0.48575
706,0.5188611111111111
707,0.3748055555555555
708,0.48530555555555555
709,0.45599999999999996
710,0.4320833333333334
711,0.4641111111111111
712,0.4719722222222222
713,0.46880555555555553
714,0.4378888888888889
715,0.4605
716,0.40352777777777776
717,0.5568333333333333
718,0.5685
719,0.5598333333333334
720,0.5447222222222222
721,0.5444722222222222
722,0.4505555555555556
723,0.49963888888888885
724,0.48836111111111113
725,0.5889444444444445
726,0.5159722222222222
727,0.5756666666666667
728,0.5569999999999999
729,0.4690833333333333
730,0.53525
731,0.5614444444444444
732,0.6882777777777778
733,0.66175
734,0.6996666666666667
735,0.6935
736,0.3853888888888889
737,0.6651111111111111
738,0.6871388888888889
739,0.6976944444444444
740,0.68675
741,0.6273333333333333
742,0.6547777777777778
743,0.4150833333333333
744,0.6315555555555555
745,0.5699166666666666
746,0.6711944444444444
747,0.5463888888888889
748,0.5758888888888889
749,0.52625
750,0.4265555555555556
751,0.6215555555555555
752,0.6079166666666667
753,0.6341388888888888
754,0.49833333333333335
755,0.5745555555555556
756,0.5258611111111111
757,0.36244444444444446
758,0.6999444444444444
759,0.5422499999999999
760,0.6210833333333333
761,0.4376388888888889
762,0.5573611111111111
763,0.5102777777777778
764,0.42127777777777775
765,0.6465000000000001
766,0.597388888888889
767,0.5427222222222222
768,0.5054444444444444
769,0.4892222222222222
770,0.5780833333333333
771,0.4283611111111111
772,0.575111111111111
773,0.6026944444444444
774,0.5568055555555557
775,0.5150555555555556
776,0.5839166666666666
777,0.5572777777777778
778,0.45475
779,0.5583333333333333
780,0.5995833333333334
781,0.5273611111111111
782,0.4440833333333333
783,0.63375
784,0.5296944444444445
785,0.4767222222222222
786,0.5341666666666667
787,0.629
788,0.5453333333333334
789,0.42541666666666667
790,0.5308611111111111
791,0.5045833333333334
792,0.6223888888888889
793,0.5346388888888889
794,0.6
795,0.5041944444444444
796,0.4098055555555555
797,0.48333333333333334
798,0.46838888888888885
799,0.5726388888888889
800,0.4841111111111111
801,0.6179722222222223
802,0.4383611111111111
803,0.4540555555555555
804,0.48183333333333334
805,0.4468055555555555
806,0.5461111111111111
807,0.4661111111111111
808,0.5324444444444445
809,0.3663611111111111
810,0.4026666666666666
811,0.5117777777777778
812,0.4928611111111111
813,0.5569444444444445
814,0.4273055555555555
815,0.4392777777777777
816,0.4008333333333333
817,0.3850277777777778
818,0.44652777777777775
819,0.5504444444444445
820,0.5321388888888889
821,0.40913888888888883
822,0.4062777777777777
823,0.37922222222222224
824,0.3358611111111111
825,0.41822222222222216
826,0.5095555555555555
827,0.4393055555555555
828,0.4335833333333333
829,0.41538888888888886
830,0.3697222222222222
831,0.3611388888888889
832,0.42055555555555557
833,0.5010277777777778
834,0.4576944444444444
835,0.4321388888888889
836,0.4160833333333333
837,0.40049999999999997
838,0.3731388888888889
839,0.47975
840,0.48797222222222225
841,0.3809444444444444
842,0.43416666666666665
843,0.4020555555555555
844,0.48541666666666666
845,0.3758611111111111
846,0.3885277777777778
847,0.45325
848,0.37636111111111115
849,0.4002222222222222
850,0.3532222222222222
851,0.48247222222222225
852,0.36533333333333334
853,0.3492777777777778
854,0.4146944444444445
855,0.3687222222222223
856,0.3790833333333333
857,0.32894444444444443
858,0.4973333333333333
859,0.38102777777777774
860,0.39469444444444446
861,0.4043333333333333
862,0.5674166666666667
863,0.4056388888888888
864,0.3654722222222222
865,0.4731666666666666
866,0.45025
867,0.4585833333333333
868,0.41961111111111105
869,0.5961944444444445
870,0.43133333333333335
871,0.42763888888888885
872,0.40730555555555553
873,0.48575
874,0.5188611111111111
875,0.3748055555555555
876,0.48530555555555555
877,0.45599999999999996
878,0.4320833333333334
879,0.4641111111111111
880,0.4719722222222222
881,0.46880555555555553
882,0.4378888888888889
883,0.4605
884,0.40352777777777776
885,0.5568333333333333
886,0.5685
887,0.5598333333333334
888,0.5447222222222222
889,0.5444722222222222
890,0.4505555555555556
891,0.49963888888888885
892,0.48836111111111113
893,0.5889444444444445
894,0.5159722222222222
895,0.5756666666666667
896,0.5569999999999999
897,0.4690833333333333
898,0.53525
899,0.5614444444444444
900,0.6882777777777778
901,0.66175
902,0.6996666666666667
903,0.6935
904,0.3853888888888889
905,0.6651111111111111
906,0.6871388888888889
907,0.6976944444444444
908,0.68675
909,0.6273333333333333
910,0.6547777777777778
911,0.4150833333333333
912,0.6315555555555555
913,0.5699166666666666
914,0.6711944444444444
915,0.5463888888888889
916,0.5758888888888889
917,0.52625
918,0.4265555555555556
919,0.6215555555555555
920,0.6079166666666667
921,0.6341388888888888
922,0.49833333333333335
923,0.5745555555555556
924,0.5258611111111111
925,0.36244444444444446
926,0.6999444444444444
927,0.5422499999999999
928,0.6210833333333333
929,0.4376388888888889
930,0.5573611111111111
931,0.5102777777777778
932,0.42127777777777775
933,0.6465000000000001
934,0.597388888888889
935,0.5427222222222222
936,0.5054444444444444
937,0.4892222222222222
938,0.5780833333333333
939,0.4283611111111111
940,0.575111111111111
941,0.6026944444444444
942,0.5568055555555557
943,0.5150555555555556
944,0.5839166666666666
945,0.5572777777777778
946,0.45475
947,0.5583333333333333
948,0.5995833333333334
949,0.5273611111111111
950,0.4440833333333333
951,0.63375
952,0.5296944444444445
953,0.4767222222222222
954,0.5341666666666667
955,0.629
956,0.5453333333333334
957,0.42541666666666667
958,0.5308611111111111
959,0.5045833333333334
960,0.6223888888888889
961,0.5346388888888889
962,0.6
963,0.5041944444444444
964,0.4098055555555555
965,0.48333333333333334
966,0.46838888888888885
967,0.5726388888888889
968,0.4841111111111111
969,0.6179722222222223
970,0.4383611111111111
971,0.4540555555555555
972,0.48183333333333334
973,0.4468055555555555
974,0.5461111111111111
975,0.4661111111111111
976,0.5324444444444445
977,0.3663611111111111
978,0.4026666666666666
979,0.5117777777777778
980,0.4928611111111111
981,0.5569444444444445
982,0.4273055555555555
983,0.4392777777777777
984,0.4008333333333333
985,0.3850277777777778
986,0.44652777777777775
987,0.5504444444444445
988,0.5321388888888889
989,0.40913888888888883
990,0.4062777777777777
991,0.37922222222222224
992,0.3358611111111111
993,0.41822222222222216
994,0.5095555555555555
995,0.4393055555555555
996,0.4335833333333333
997,0.41538888888888886
998,0.3697222222222222
999,0.3611388888888889
1000,0.42055555555555557
1001,0.5010277777777778
1002,0.4576944444444444
1003,0.4321388888888889
1004,0.4160833333333333
1005,0.40049999999999997
1006,0.3731388888888889
1007,0.47975
1008,0.48797222222222225
1009,0.3809444444444444
1010,0.43416666666666665
1011,0.4020555555555555
1012,0.48541666666666666
1013,0.3758611111111111
1014,0.3885277777777778
1015,0.45325
1016,0.37636111111111115
1017,0.4002222222222222
1018,0.3532222222222222
1019,0.48247222222222225
1020,0.36533333333333334
1021,0.3492777777777778
1022,0.4146944444444445
1023,0.3687222222222223
1024,0.3790833333333333
1025,0.32894444444444443
1026,0.4973333333333333
1027,0.38102777777777774
1028,0.39469444444444446
1029,0.4043333333333333
1030,0.5674166666666667
1031,0.4056388888888888
1032,0.3654722222222222
1033,0.4731666666666666
1034,0.45025
1035,0.4585833333333333
1036,0.41961111111111105
1037,0.5961944444444445
1038,0.43133333333333335
1039,0.42763888888888885
1040,0.40730555555555553
1041,0.48575
1042,0.5188611111111111
1043,0.3748055555555555
1044,0.48530555555555555
1045,0.45599999999999996
1046,0.4320833333333334
1047,0.4641111111111111
1048,0.4719722222222222
1049,0.46880555555555553
1050,0.4378888888888889
1051,0.4605
1052,0.40352777777777776
1053,0.5568333333333333
1054,0.5685
1055,0.5598333333333334
1056,0.5447222222222222
1057,0.5444722222222222
1058,0.4505555555555556
1059,0.49963888888888885
1060,0.48836111111111113
1061,0.5889444444444445
1062,0.5159722222222222
1063,0.5756666666666667
1064,0.5569999999999999
1065,0.4690833333333333
1066,0.53525
1067,0.5614444444444444
1068,0.6882777777777778
1069,0.66175
1070,0.6996666666666667
1071,0.6935
1072,0.3853888888888889
1073,0.6651111111111111
1074,0.6871388888888889
1075,0.6976944444444444
1076,0.68675
1077,0.6273333333333333
1078,0.6547777777777778
1079,0.4150833333333333
1080,0.6315555555555555
1081,0.5699166666666666
1082,0.6711944444444444
1083,0.5463888888888889
1084,0.5758888888888889
1085,0.52625
1086,0.4265555555555556
1087,0.6215555555555555
1088,0.6079166666666667
1089,0.6341388888888888
1090,0.49833333333333335
1091,0.5745555555555556
1092,0.5258611111111111
1093,0.36244444444444446
1094,0.6999444444444444
1095,0.5422499999999999
1096,0.6210833333333333
1097,0.4376388888888889
1098,0.5573611111111111
1099,0.5102777777777778
1100,0.42127777777777775
1101,0.6465000000000001
1102,0.597388888888889
1103,0.5427222222222222
1104,0.5054444444444444
1105,0.4892222222222222
1106,0.5780833333333333
1107,0.4283611111111111
1108,0.575111111111111
1109,0.6026944444444444
1110,0.5568055555555557
1111,0.5150555555555556
1112,0.5839166666666666
1113,0.5572777777777778
1114,0.45475
1115,0.5583333333333333
1116,0.5995833333333334
1117,0.5273611111111111
1118,0.4440833333333333
1119,0.63375
1120,0.5296944444444445
1121,0.4767222222222222
1122,0.5341666666666667
1123,0.629
1124,0.5453333333333334
1125,0.42541666666666667
1126,0.5308611111111111
1127,0.5045833333333334
1128,0.6223888888888889
1129,0.5346388888888889
1130,0.6
1131,0.5041944444444444
1132,0.4098055555555555
1133,0.48333333333333334
1134,0.46838888888888885
1135,0.5726388888888889
1136,0.4841111111111111
1137,0.6179722222222223
1138,0.4383611111111111
1139,0.4540555555555555
1140,0.48183333333333334
1141,0.4468055555555555
1142,0.5461111111111111
1143,0.4661111111111111
1144,0.5324444444444445
1145,0.3663611111111111
1146,0.4026666666666666
1147,0.5117777777777778
1148,0.4928611111111111
1149,0.5569444444444445
1150,0.4273055555555555
1151,0.4392777777777777
1152,0.4008333333333333
1153,0.3850277777777778
1154,0.44652777777777775
1155,0.5504444444444445
1156,0.5321388888888889
1157,0.40913888888888883
1158,0.4062777777777777
1159,0.37922222222222224
1160,0.3358611111111111
1161,0.41822222222222216
1162,0.5095555555555555
1163,0.4393055555555555
1164,0.4335833333333333
1165,0.41538888888888886
1166,0.3697222222222222
1167,0.3611388888888889
1168,0.42055555555555557
1169,0.5010277777777778
1170,0.4576944444444444
1171,0.4321388888888889
1172,0.4160833333333333
1173,0.40049999999999997
1174,0.3731388888888889
1175,0.47975
1176,0.48797222222222225
1177,0.3809444444444444
1178,0.43416666666666665
1179,0.4020555555555555
1180,0.48541666666666666
1181,0.3758611111111111
1182,0.3885277777777778
1183,0.45325
1184,0.37636111111111115
1185,0.4002222222222222
1186,0.3532222222222222
1187,0.48247222222222225
1188,0.36533333333333334
1189,0.3492777777777778
1190,0.4146944444444445
1191,0.3687222222222223
1192,0.3790833333333333
1193,0.32894444444444443
1194,0.4973333333333333
1195,0.38102777777777774
1196,0.39469444444444446
1197,0.4043333333333333
1198,0.5674166666666667
1199,0.4056388888888888
1200,0.3654722222222222
1201,0.4731666666666666
1202,0.45025
1203,0.4585833333333333
1204,0.41961111111111105
1205,0.5961944444444445
1206,0.43133333333333335
1207,0.42763888888888885
1208,0.40730555555555553
1209,0.48575
1210,0.5188611111111111
1211,0.3748055555555555
1212,0.48530555555555555
1213,0.45599999999999996
1214,0.4320833333333334
1215,0.4641111111111111
1216,0.4719722222222222
1217,0.46880555555555553
1218,0.4378888888888889
1219,0.4605
1220,0.40352777777777776
1221,0.5568333333333333
1222,0.5685
1223,0.5598333333333334
1224,0.5447222222222222
1225,0.5444722222222222
1226,0.4505555555555556
1227,0.49963888888888885
1228,0.48836111111111113
1229,0.5889444444444445
1230,0.5159722222222222
1231,0.5756666666666667
1232,0.5569999999999999
1233,0.4690833333333333
1234,0.53525
1235,0.5614444444444444
1236,0.6882777777777778
1237,0.66175
1238,0.6996666666666667
1239,0.6935
1240,0.3853888888888889
1241,0.6651111111111111
1242,0.6871388888888889
1243,0.6976944444444444
1244,0.68675
1245,0.6273333333333333
1246,0.6547777777777778
1247,0.4150833333333333
1248,0.6315555555555555
1249,0.5699166666666666
1250,0.6711944444444444
1251,0.5463888888888889
1252,0.5758888888888889
1253,0.52625
1254,0.4265555555555556
1255,0.6215555555555555
1256,0.6079166666666667
1257,0.6341388888888888
1258,0.49833333333333335
1259,0.5745555555555556
1260,0.5258611111111111
1261,0.36244444444444446
1262,0.6999444444444444
1263,0.5422499999999999
1264,0.6210833333333333
1265,0.4376388888888889
1266,0.5573611111111111
1267,0.5102777777777778
1268,0.42127777777777775
1269,0.6465000000000001
1270,0.597388888888889
1271,0.5427222222222222
1272,0.5054444444444444
1273,0.4892222222222222
1274,0.5780833333333333
1275,0.4283611111111111
1276,0.575111111111111
1277,0.6026944444444444
1278,0.5568055555555557
1279,0.5150555555555556
1280,0.5839166666666666
1281,0.5572777777777778
1282,0.45475
1283,0.5583333333333333
1284,0.5995833333333334
1285,0.5273611111111111
1286,0.4440833333333333
1287,0.63375
1288,0.5296944444444445
1289,0.4767222222222222
1290,0.5341666666666667
