timestamp,WND,SUN,WAT,OIL,NG,COL,NUC,OTH,avg_CI
2022-01-01 00:00:00+00:00,218.0,0.0,3962.0,702.0,6220.0,0.0,3348.0,182.0,251.7510934937124
2022-01-01 01:00:00+00:00,295.0,0.0,3970.0,635.0,5745.0,0.0,3341.0,185.0,240.55938183614424
2022-01-01 02:00:00+00:00,213.0,0.0,3963.0,618.0,5507.0,0.0,3322.0,181.0,237.54556650246306
2022-01-01 03:00:00+00:00,248.0,0.0,3750.0,613.0,5171.0,0.0,3310.0,178.0,234.03376036171815
2022-01-01 04:00:00+00:00,366.0,0.0,3513.0,612.0,4503.0,0.0,3311.0,177.0,222.1639160390963
2022-01-01 05:00:00+00:00,503.0,0.0,3036.0,613.0,4139.0,0.0,3323.0,177.0,219.28106182681705
2022-01-01 06:00:00+00:00,749.0,0.0,2483.0,616.0,4064.0,0.0,3331.0,178.0,222.44137991419316
2022-01-01 07:00:00+00:00,798.0,0.0,2354.0,613.0,3570.0,0.0,3317.0,180.0,211.80096011816838
2022-01-01 08:00:00+00:00,654.0,0.0,2387.0,611.0,3542.0,0.0,3314.0,177.0,213.16705662143193
2022-01-01 09:00:00+00:00,708.0,0.0,2446.0,609.0,3328.0,0.0,3305.0,174.0,205.55742667928098
2022-01-01 10:00:00+00:00,678.0,0.0,2486.0,610.0,3629.0,0.0,3307.0,174.0,213.29805218669605
2022-01-01 11:00:00+00:00,693.0,0.0,2505.0,609.0,3716.0,0.0,3302.0,178.0,214.94110697082613
2022-01-01 12:00:00+00:00,687.0,0.0,2942.0,608.0,3751.0,0.0,3296.0,174.0,208.6687903648106
2022-01-01 13:00:00+00:00,692.0,0.0,3055.0,0.0,3797.0,0.0,3300.0,784.0,185.87736498108015
2022-01-01 14:00:00+00:00,770.0,0.0,3361.0,0.0,3901.0,0.0,3299.0,737.0,183.1058999005635
2022-01-01 15:00:00+00:00,615.0,0.0,3417.0,0.0,4231.0,0.0,3291.0,739.0,192.90856585048402
2022-01-01 16:00:00+00:00,377.0,0.0,3541.0,604.0,4964.0,0.0,3285.0,178.0,231.24959456328673
2022-01-01 17:00:00+00:00,235.0,0.0,3544.0,604.0,5119.0,0.0,3293.0,182.0,236.5667719811975
2022-01-01 18:00:00+00:00,168.0,0.0,3560.0,605.0,5256.0,0.0,3300.0,181.0,240.03121652639632
2022-01-01 19:00:00+00:00,102.0,0.0,3636.0,603.0,5281.0,0.0,3300.0,178.0,240.34854961832062
2022-01-01 20:00:00+00:00,91.0,0.0,3589.0,603.0,5102.0,0.0,3303.0,172.0,237.81205287713843
2022-01-01 21:00:00+00:00,74.0,0.0,3583.0,606.0,5059.0,0.0,3320.0,172.0,237.16372717340408
2022-01-01 22:00:00+00:00,52.0,0.0,3557.0,607.0,5475.0,0.0,3324.0,173.0,245.8991507430998
2022-01-01 23:00:00+00:00,54.0,0.0,3611.0,607.0,5611.0,0.0,3312.0,179.0,247.65305817257365
2022-01-02 00:00:00+00:00,76.0,0.0,3767.0,611.0,5723.0,0.0,3312.0,178.0,246.82432135801565
2022-01-02 01:00:00+00:00,133.0,0.0,3617.0,607.0,5689.0,0.0,3313.0,180.0,247.55055764827534
2022-01-02 02:00:00+00:00,176.0,0.0,3531.0,605.0,5371.0,0.0,3304.0,178.0,242.4844663881504
2022-01-02 03:00:00+00:00,176.0,0.0,3393.0,601.0,4674.0,0.0,3306.0,173.0,230.76685871946765
2022-01-02 04:00:00+00:00,152.0,0.0,3398.0,599.0,4441.0,0.0,3305.0,174.0,226.06214267959234
2022-01-02 05:00:00+00:00,150.0,0.0,2738.0,586.0,3897.0,0.0,3324.0,179.0,224.28269266139415
2022-01-02 06:00:00+00:00,168.0,0.0,2584.0,577.0,3321.0,0.0,3323.0,178.0,211.5082257905625
2022-01-02 07:00:00+00:00,140.0,0.0,2577.0,593.0,2922.0,0.0,3326.0,178.0,201.46569433032047
2022-01-02 08:00:00+00:00,123.0,0.0,2606.0,605.0,2972.0,0.0,3328.0,175.0,203.24324599857275
2022-01-02 09:00:00+00:00,97.0,0.0,2495.0,584.0,2824.0,0.0,3229.0,169.0,202.37550542668652
2022-01-02 10:00:00+00:00,50.0,0.0,2612.0,594.0,2933.0,0.0,3327.0,177.0,202.94459919529558
2022-01-02 11:00:00+00:00,23.0,0.0,2618.0,584.0,3091.0,0.0,3324.0,168.0,207.56555872756934
2022-01-02 12:00:00+00:00,14.0,0.0,3117.0,599.0,3443.0,0.0,3317.0,176.0,209.23176448528034
2022-01-02 13:00:00+00:00,29.0,0.0,3188.0,0.0,3679.0,0.0,3331.0,782.0,190.69606685439186
2022-01-02 14:00:00+00:00,56.0,0.0,3482.0,603.0,4184.0,0.0,3331.0,172.0,220.30994250929996
2022-01-02 15:00:00+00:00,43.0,0.0,3534.0,607.0,4600.0,0.0,3327.0,175.0,229.04224320364642
2022-01-02 16:00:00+00:00,11.0,0.0,3724.0,0.0,4912.0,0.0,3309.0,790.0,213.22650243213556
2022-01-02 17:00:00+00:00,4.0,0.0,3772.0,659.0,5107.0,0.0,3313.0,180.0,238.01365554276947
2022-01-02 18:00:00+00:00,15.0,0.0,3784.0,651.0,5071.0,0.0,3335.0,176.0,236.2968845917741
2022-01-02 19:00:00+00:00,40.0,0.0,3712.0,0.0,4990.0,0.0,3346.0,807.0,214.06669251647926
2022-01-02 20:00:00+00:00,39.0,0.0,3725.0,652.0,5087.0,0.0,3334.0,171.0,237.2076414514145
2022-01-02 21:00:00+00:00,53.0,0.0,3738.0,692.0,5407.0,0.0,3339.0,172.0,243.94843668382956
2022-01-02 22:00:00+00:00,50.0,0.0,3792.0,661.0,5778.0,0.0,3354.0,175.0,248.58262128892108
2022-01-02 23:00:00+00:00,59.0,0.0,3903.0,708.0,5967.0,0.0,3347.0,179.0,251.33693426533927
2022-01-03 00:00:00+00:00,85.0,0.0,4008.0,713.0,5866.0,0.0,3343.0,181.0,247.72210481825866
2022-01-03 01:00:00+00:00,91.0,0.0,3869.0,680.0,5873.0,0.0,3346.0,178.0,248.96480729500607
2022-01-03 02:00:00+00:00,111.0,0.0,3759.0,648.0,5876.0,0.0,3340.0,181.0,249.6289615522817
2022-01-03 03:00:00+00:00,115.0,0.0,3721.0,719.0,5596.0,0.0,3310.0,176.0,247.86675955122095
2022-01-03 04:00:00+00:00,112.0,0.0,3635.0,649.0,5224.0,0.0,3307.0,157.0,240.43686945888106
2022-01-03 05:00:00+00:00,115.0,0.0,3007.0,634.0,4871.0,0.0,3331.0,146.0,243.38028750826174
2022-01-03 06:00:00+00:00,94.0,0.0,2769.0,688.0,4442.0,0.0,3336.0,149.0,240.9454608816867
2022-01-03 07:00:00+00:00,81.0,0.0,2727.0,643.0,4065.0,0.0,3342.0,150.0,231.71720566860466
2022-01-03 08:00:00+00:00,82.0,0.0,2744.0,641.0,3951.0,0.0,3332.0,151.0,228.79662416292084
2022-01-03 09:00:00+00:00,78.0,0.0,2670.0,626.0,3948.0,0.0,3252.0,148.0,231.24622271964185
2022-01-03 10:00:00+00:00,72.0,0.0,2669.0,631.0,4274.0,0.0,3280.0,150.0,238.63470566991694
2022-01-03 11:00:00+00:00,59.0,0.0,2830.0,645.0,4660.0,0.0,3340.0,151.0,243.56260162601626
2022-01-03 12:00:00+00:00,46.0,0.0,3547.0,638.0,5479.0,0.0,3307.0,150.0,247.53003721424773
2022-01-03 13:00:00+00:00,28.0,0.0,3799.0,677.0,6474.0,0.0,3305.0,151.0,261.7558542330608
2022-01-03 14:00:00+00:00,4.0,0.0,3932.0,727.0,7091.0,0.0,3323.0,153.0,270.2966513460276
2022-01-03 15:00:00+00:00,0.0,0.0,4006.0,751.0,7310.0,0.0,3337.0,160.0,272.6187355435621
2022-01-03 16:00:00+00:00,0.0,0.0,4242.0,752.0,7077.0,0.0,3337.0,162.0,265.6160565189467
2022-01-03 17:00:00+00:00,0.0,0.0,4271.0,736.0,7108.0,0.0,3336.0,162.0,265.2351245756741
2022-01-03 18:00:00+00:00,0.0,0.0,4034.0,663.0,7125.0,0.0,3350.0,162.0,267.1498630494326
2022-01-03 19:00:00+00:00,0.0,0.0,4340.0,651.0,7032.0,0.0,3343.0,161.0,260.8447220969923
2022-01-03 20:00:00+00:00,0.0,0.0,4932.0,714.0,6681.0,0.0,3337.0,164.0,248.5419509729593
2022-01-03 21:00:00+00:00,3.0,0.0,4573.0,791.0,7180.0,0.0,3349.0,164.0,262.7673100871731
2022-01-03 22:00:00+00:00,11.0,0.0,4374.0,772.0,7917.0,0.0,3369.0,161.0,274.8545531197302
2022-01-03 23:00:00+00:00,35.0,0.0,4546.0,888.0,8239.0,0.0,3371.0,162.0,278.493764862827
2022-01-04 00:00:00+00:00,34.0,0.0,4278.0,920.0,8137.0,0.0,3381.0,164.0,281.8060778053683
2022-01-04 01:00:00+00:00,37.0,0.0,4681.0,676.0,7580.0,0.0,3377.0,165.0,263.0676313877452
2022-01-04 02:00:00+00:00,39.0,0.0,4351.0,733.0,7221.0,0.0,3361.0,165.0,264.5163831127914
2022-01-04 03:00:00+00:00,61.0,0.0,3919.0,0.0,6272.0,0.0,3369.0,854.0,235.2231433506045
2022-01-04 04:00:00+00:00,85.0,0.0,3573.0,720.0,5747.0,0.0,3360.0,165.0,252.6730402930403
2022-01-04 05:00:00+00:00,134.0,0.0,3462.0,657.0,5254.0,0.0,3335.0,162.0,243.25992002460782
2022-01-04 06:00:00+00:00,222.0,0.0,3087.0,700.0,4887.0,0.0,3333.0,158.0,242.39089367885686
